Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
9294.0,August-98,2179.7,flat,residential,Outskirts,trapezoid,1,64352,3,0.7922769834648037,1980,1988.0,highway,25,1,2,NA,No,
3827.5,March-1988,10744.5,villa,residential,Center,trapezoid,3,23400,10,0.23068620140191753,1988,0.0,street,0,4,4,,Yes, No
10328.0,Jul-1988,9109.2,flat,residential,Outskirts,rectangle,4,60760,4,0.6720588657123504,1987,0.0,highway,33,2,7,NA,Yes,NA
10960.8,July-1971,9749.1,land,residential,Center,irregular,5,21257,5,0.9473733961104438,1952,0.0,street,19,3,5,F,NA,NA
9981.5,October-1992,7219.3,duplex,commercial,Border,irregular,3,23428,10,0.21076156674322022,1982,1992.0,highway,56,4,6,NA,Yes,NA
10470.3,March-1991,2389.5,flat,commercial,Center,irregular,1,24992,2,0.9867383578077508,1985,0.0,alley,53,2,2,,Yes,NA
9395.9,Jun-1970,4838.2,duplex,residential,Border,irregular,5,20604mts,1,0.6143711746460494,1952,1961.0,street,8,3,6,,No,NA
2859.0,Sep-1989,8831.4,villa,residential,Border,trapezoid,4,39880,10,0.3870871594595201,1988,0.0,highway,8,3,1,NA,Yes, No
2306.7,December-1984,4692.3,villa,residential,Border,irregular,4,34801mts,3,0.374567167801248,1971,1979.0,street,82,1,9,,Yes, No
10488.3,July-1979,10817.3,duplex,residential,Outskirts,rectangle,4,55781,9,0.43789751414657174,1974,0.0,highway,30,5,8,,Yes,
10121.7,February-1975,2622.4,flat,residential,Center,irregular,3,17010,6,0.5696262268166866,1959,1968.0,alley,17,2,7,,Yes,
10382.3,February-1994,7341.6,flat,residential,Border,trapezoid,2,37012mts,3,0.7985610946775648,1989,0.0,street,37,4,7,NA,Yes,
10982.8,February-1985,11629.1,duplex,residential,Center,rectangle,2,20280mts,7,0.7981270324728443,1980,0.0,alley,14,1,4,,No,NA
2429.8,Mar-1990,5429.7,villa,residential,Outskirts,irregular,3,80220,10,0.6352717495860875,1974,1985.0,highway,18,3,8,NA,Yes, No
11245.9,July-1998,10013.9,land,industrial,Center,irregular,4,13038mts,6,0.2133264923350523,1989,,street,27,2,9,F,NA,NA
11112.0,May-1993,10659.2,flat,commercial,Center,rectangle,1,22581,9,0.32675096372826395,1986,0.0,alley,14,5,1,,No,
11058.4,April-1994,9080.6,villa,residential,Outskirts,rectangle,4,75694,9,0.7869880774485416,1984,1993.0,highway,49,3,8,NA,Yes,Yes
3346.3,February-98,4817.0,villa,residential,Center,irregular,3,7319mts,8,0.9589640935614042,1993,0.0,alley,27,3,1,NA,Yes, No
10561.4,July-1993,8759.9,open land,industrial,Outskirts,trapezoid,2,76680,6,0.5303807728113068,1975,0.0,highway,0,5,3,C,NA,NA
2143.6,September-1970,8143.7,villa,residential,Outskirts,irregular,4,67272,6,0.3084500610910299,1953,1962.0,highway,76,1,8,NA,Yes, No
10767.1,December-00,3000.3,flat,commercial,Center,trapezoid,5,5815,4,0.13023250100821893,1996,0.0,alley,63,1,5,NA,Yes,NA
3145.2,Mar-2004,5479.2,villa,residential,Border,rectangle,4,40399,1,0.3716697315151085,1993,2004.0,street,54,1,4,NA,Yes,Yes
19007.7,Apr-2009,10173.4,land,residential,Center,irregular,5,9721mts,9,0.12347302410560645,2005,0.0,street,99,4,8,C,NA,NA
10411.7,July-96,11788.7,open land,industrial,Outskirts,irregular,2,59860,9,0.9180488611132273,1978,,highway,49,1,5,F,NA,NA
10746.6,July-1980,5582.0,flat,residential,Center,rectangle,5,15615,5,0.7983887858186697,1965,1975.0,street,2,2,7,NA,Yes,NA
9109.2,February-1986,6117.7,flat,residential,Outskirts,irregular,3,57840,10,0.3963801813905503,1979,0.0,highway,38,1,4,NA,No,NA
10281.9,September-1998,11377.5,duplex,commercial,Outskirts,rectangle,2,53672,2,0.19105792680129763,1997,0.0,highway,85,2,1,,No,
2863.4,October-1984,4129.8,villa,residential,Border,rectangle,1,24083,9,0.9419743280637424,1971,1981.0,street,14,1,10,,Yes,Yes
9789.0,October-1984,11067.2,duplex,residential,Outskirts,irregular,5,63930,7,0.4540942157518607,1974,1985.0,highway,10,3,5,NA,No,NA
10796.7,August-1999,11974.8,flat,residential,Center,trapezoid,4,21387mts,8,0.2729601114218234,1984,1992.0,alley,63,1,9,,No,NA
11268.4,August-2004,10997.5,open land,commercial,Border,rectangle,1,39067,9,0.43149710116786155,1993,,street,94,5,10,F,NA,NA
10135.0,November-1983,8035.5,open land,residential,Border,irregular,5,20972mts,4,0.8347044680082386,1967,0.0,street,63,2,5,C,NA,NA
10786.0,November-03,8031.7,land,commercial,Outskirts,trapezoid,4,66670,3,0.6527851806616579,1994,,highway,48,2,1,F,NA,
10438.5,March-1989,7533.9,flat,commercial,Center,irregular,3,17217mts,3,0.3383337193695991,1983,0.0,alley,3,1,1,NA,No,NA
10313.6,Feb-1977,11736.7,duplex,commercial,Outskirts,trapezoid,5,58757mts,7,0.12659620159955898,1974,0.0,highway,75,1,8,NA,Yes,
9981.0,October-1974,7307.7,flat,commercial,Outskirts,rectangle,2,53493,6,0.6800067633746649,1971,0.0,highway,92,1,10,NA,Yes,
10882.2,June-92,5543.3,flat,residential,Center,rectangle,1,8078mts,5,0.042763789089645954,1977,1986.0,alley,9,4,3,NA,Yes,
9857.7,June-1970,10902.6,flat,commercial,Outskirts,rectangle,2,79262,2,0.474656074898528,1951,1960.0,highway,40,1,6,NA,No,NA
9637.3,June-88,4905.7,duplex,commercial,Outskirts,trapezoid,2,72477,10,0.21076528998822952,1976,1986.0,highway,19,3,1,NA,No,NA
11364.6,October-1990,8396.9,open land,residential,Center,rectangle,3,10166,9,0.46516983364623066,1989,,alley,72,5,4,C,NA,NA
10591.1,November-99,10089.8,duplex,commercial,Border,trapezoid,5,32792mts,5,0.2411464251393648,1994,0.0,street,87,1,4,,Yes,NA
3767.4,May-90,6899.7,villa,residential,Center,rectangle,1,15770mts,4,0.22189759222571415,1989,0.0,street,80,5,8,,Yes,Yes
10710.5,May-2000,4468.1,flat,residential,Center,trapezoid,1,7205,6,0.19272444805209998,1981,1992.0,alley,36,2,10,NA,Yes,
2564.3,February-1988,3748.2,villa,residential,Outskirts,rectangle,3,68204,2,0.6486274187253487,1978,1986.0,highway,49,2,1,NA,Yes, No
9234.8,February-1972,970.9,duplex,residential,Border,irregular,1,26640mts,7,0.8988411703470403,1971,0.0,street,63,1,3,,Yes,NA
17299.4,April-80,1600.7,flat,commercial,Border,rectangle,1,28508mts,2,0.7922134556868228,1973,0.0,highway,86,4,10,NA,No,NA
17685.6,April-05,1139.0,land,industrial,Border,irregular,3,22351mts,8,0.8070041789028701,1995,0.0,highway,62,1,10,F,NA,NA
11644.7,March-02,6451.8,land,commercial,Center,rectangle,2,21229,1,0.37713258924235604,1987,,street,18,2,9,F,NA,NA
10132.1,December-1982,5008.0,duplex,residential,Center,irregular,2,4896,1,0.36275847890956947,1964,1972.0,alley,65,4,8,NA,No,NA
18095.1,Apr-1994,11832.7,flat,residential,Outskirts,rectangle,3,59699mts,4,0.8842340740898605,1982,1993.0,highway,40,3,10,NA,No,NA
2475.9,September-1974,963.8,villa,residential,Outskirts,rectangle,4,79569,4,0.4790442202790174,1960,1970.0,highway,40,5,5,NA,Yes,Yes
11021.9,July-1978,6578.1,open land,industrial,Center,rectangle,2,14834,4,0.46364645294365414,1968,,alley,37,1,6,C,NA,NA
11120.6,September-1991,9489.4,flat,residential,Center,rectangle,5,4108mts,2,0.1960999394791484,1989,0.0,street,54,3,8,NA,Yes,
3570.1,August-1996,8766.9,villa,residential,Center,irregular,3,4155,6,0.8417359164704742,1990,0.0,alley,71,2,10,,Yes, No
10329.5,July-2007,6201.9,duplex,commercial,Outskirts,rectangle,5,75814mts,7,0.6022701208368829,2002,0.0,highway,17,4,2,,No,
10559.3,May-1974,4069.2,open land,industrial,Center,trapezoid,2,10037,9,0.09947941294972829,1974,0.0,street,70,4,7,C,NA,NA
10535.7,March-1999,9856.0,duplex,commercial,Outskirts,trapezoid,2,78881mts,8,0.6980658665215754,1980,1988.0,highway,23,1,8,NA,Yes,
9938.8,Jun-1980,3239.0,flat,commercial,Outskirts,rectangle,4,59090mts,6,0.7957662499832819,1963,1972.0,highway,83,5,9,NA,Yes,NA
2868.1,February-2009,9139.5,villa,residential,Outskirts,irregular,3,79000mts,10,0.14529277463150558,2009,0.0,highway,53,2,2,NA,Yes,Yes
3119.0,May-1987,11249.5,villa,residential,Border,rectangle,3,25270mts,6,0.21740347738003707,1968,1978.0,highway,49,2,9,NA,Yes,Yes
9850.9,September-1979,4616.2,duplex,commercial,Outskirts,rectangle,3,68688,10,0.05119822634354054,1976,0.0,highway,93,2,5,,Yes,NA
10421.3,June-1997,2807.3,open land,industrial,Border,rectangle,5,25298,5,0.3420150156941515,1996,0.0,street,69,1,8,F,NA,NA
2480.7,January-09,2358.3,villa,residential,Outskirts,irregular,3,71215,1,0.9492555466687927,2009,0.0,highway,71,2,5,,Yes, No
9453.9,Feb-1981,7016.9,duplex,residential,Outskirts,trapezoid,3,77182mts,10,0.24950956908494915,1968,1978.0,highway,84,3,7,NA,No,
3662.5,October-1980,4190.3,villa,residential,Center,rectangle,4,19227,4,0.5554836811582986,1966,1975.0,alley,26,4,7,,Yes,Yes
9979.7,August-1998,7777.3,flat,residential,Border,trapezoid,5,34229,1,0.8323012991355471,1992,0.0,highway,71,5,9,,No,NA
10539.9,February-1984,11380.9,open land,residential,Border,trapezoid,1,22120,7,0.35306344559765634,1981,,highway,63,2,10,F,NA,NA
11029.5,May-1994,3267.2,land,commercial,Center,irregular,5,11613,5,0.025434885570199572,1985,0.0,alley,23,3,5,F,NA,NA
10284.3,May-1999,6395.2,duplex,commercial,Outskirts,rectangle,2,64835,1,0.4818495058200044,1996,0.0,highway,32,5,3,NA,No,NA
10798.8,Aug-1972,11553.5,duplex,residential,Center,trapezoid,2,3535mts,3,0.3480930652690163,1961,1971.0,street,77,1,9,,Yes,
10426.6,Jan-1973,9938.3,duplex,commercial,Outskirts,trapezoid,4,78928mts,3,0.7008919149863682,1970,0.0,highway,40,4,4,,Yes,NA
10004.0,Oct-1992,8163.7,duplex,residential,Outskirts,trapezoid,1,60680,3,0.9740431667411397,1976,1985.0,highway,24,4,8,NA,No,NA
9741.3,Jul-1995,4059.7,flat,commercial,Border,trapezoid,3,37758,2,0.8312385456929577,1985,1994.0,street,73,1,5,NA,No,NA
9814.7,April-1989,1634.8,villa,residential,Outskirts,irregular,5,63010,5,0.30754294042512487,1976,1987.0,highway,93,3,4,NA,Yes, No
10548.4,May-2009,8914.8,land,industrial,Border,irregular,3,31486mts,2,0.7990809107375376,2000,,highway,16,3,5,C,NA,
3405.1,May-2009,11446.5,villa,residential,Outskirts,trapezoid,1,79179mts,4,0.10310736631788442,2004,0.0,highway,89,5,7,NA,Yes,Yes
10059.4,December-1988,9846.6,duplex,commercial,Outskirts,irregular,3,79493mts,10,0.49503204920152977,1982,0.0,highway,89,3,4,NA,Yes,NA
11131.0,June-2001,11966.0,duplex,residential,Center,irregular,2,20101,3,0.5204562763863435,1992,0.0,street,11,2,3,NA,Yes,NA
10436.3,Oct-2008,9692.4,flat,commercial,Outskirts,rectangle,1,61100,8,0.9301081309249317,2006,0.0,highway,50,4,8,NA,No,NA
10756.2,July-1983,8487.5,flat,residential,Center,rectangle,2,4332,4,0.565140122937766,1974,0.0,street,36,1,2,,Yes,NA
10477.5,Jul-2005,5204.2,open land,residential,Outskirts,rectangle,2,78246,9,0.41457055837066903,1997,,highway,98,4,7,F,NA,NA
11487.2,November-2005,11614.7,flat,commercial,Center,rectangle,4,4740,10,0.4269913055077511,1994,2005.0,street,54,5,1,NA,Yes,
11220.1,October-1987,9893.2,flat,residential,Center,rectangle,1,13116,5,0.7431718402633294,1969,1978.0,alley,0,2,10,NA,Yes,NA
9964.9,March-1972,11794.7,duplex,commercial,Outskirts,trapezoid,4,53926mts,10,0.39393552030455226,1955,1964.0,highway,30,3,6,NA,No,
3316.4,October-1990,2504.9,villa,residential,Center,trapezoid,2,14006mts,1,0.4759827914254017,1986,0.0,alley,86,3,9,NA,Yes, No
2937.6,December-1977,10831.3,villa,residential,Outskirts,rectangle,1,77359,6,0.5831013721352812,1977,0.0,highway,42,1,7,NA,Yes, No
3908.7,May-73,8664.5,villa,residential,Center,rectangle,5,12474mts,4,0.48777062934169435,1970,0.0,alley,0,3,3,NA,Yes,Yes
10189.4,March-1992,10425.8,duplex,commercial,Border,irregular,3,28971,6,0.18169063844195366,1984,0.0,street,99,2,1,,Yes,
2497.8,June-1989,4851.9,villa,residential,Outskirts,rectangle,2,67082,2,0.041387150733728895,1985,0.0,highway,95,2,2,,Yes, No
2755.1,October-1999,10656.6,villa,residential,Border,irregular,1,33223mts,8,0.7263982775599189,1996,0.0,highway,71,3,3,NA,Yes, No
3702.3,August-2001,9136.6,villa,residential,Center,trapezoid,1,21680mts,6,0.06495234293756036,1987,1998.0,street,61,1,8,,Yes,Yes
3921.2,February-1993,6111.9,villa,residential,Center,rectangle,4,12936,7,0.8332315331928098,1974,1984.0,alley,8,2,10,,Yes,Yes
11027.0,Oct-1986,6960.2,duplex,commercial,Center,trapezoid,5,5977,10,0.7105906707544847,1985,0.0,alley,42,1,4,,Yes,NA
3635.8,Oct-1998,5586.2,villa,residential,Center,trapezoid,4,15923,8,0.8210649043132621,1997,0.0,street,88,5,3,,Yes,Yes
9837.8,January-03,6108.6,duplex,commercial,Border,irregular,5,36522,6,0.01983809194743613,1987,1997.0,street,91,5,4,,No,NA
9558.5,August-1976,1254.0,flat,commercial,Outskirts,rectangle,1,76089,9,0.272501991792254,1966,1975.0,highway,50,3,3,NA,Yes,
3619.3,August-2000,6535.9,villa,residential,Center,trapezoid,1,23093mts,2,0.1374232933878079,1989,1999.0,alley,66,2,8,NA,Yes, No
9453.9,December-2004,1655.8,flat,residential,Outskirts,rectangle,1,66016,8,0.016722333849306215,1997,0.0,highway,80,5,6,NA,No,NA
3841.9,December-2007,8892.4,villa,residential,Center,irregular,2,24768,9,0.27416082076875115,2006,0.0,alley,60,5,4,NA,Yes,Yes
8999.1,Jul-1971,3829.1,flat,commercial,Outskirts,irregular,5,63275mts,1,0.1887390015417567,1961,1970.0,highway,48,1,2,,No,NA
2677.6,November-86,4771.1,villa,residential,Outskirts,rectangle,1,78851,8,0.39695245022604253,1970,1981.0,highway,31,2,6,,Yes,Yes
10365.8,October-2008,1748.4,duplex,commercial,Center,irregular,5,4663,1,0.32417984702056224,1995,2004.0,street,51,5,2,NA,No,NA
10520.5,March-78,859.1,duplex,commercial,Center,rectangle,2,9463mts,7,0.6858100640930933,1977,0.0,street,32,2,1,,Yes,
18107.0,April-86,8061.6,duplex,commercial,Border,rectangle,3,36407,2,0.14044592737289763,1977,0.0,street,15,2,6,NA,No,
11386.3,March-2007,10935.8,open land,industrial,Center,irregular,5,13181,5,0.8235430462558699,1990,0.0,alley,74,2,1,F,NA,NA
10545.1,February-1980,11341.6,land,industrial,Border,rectangle,5,36392,10,0.6117471229842076,1975,,highway,88,5,5,C,NA,NA
3078.4,June-83,8755.9,villa,residential,Center,irregular,5,5348,5,0.3697758445571272,1967,1977.0,street,76,1,4,NA,Yes, No
3315.7,July-1985,8994.9,villa,residential,Outskirts,rectangle,5,77885,1,0.7775828967222276,1972,1982.0,highway,5,4,5,NA,Yes,Yes
10459.0,August-1971,9590.5,land,residential,Outskirts,rectangle,2,54941,5,0.9885968505296058,1954,0.0,highway,40,3,4,F,NA,NA
10587.1,October-1983,9134.5,duplex,residential,Center,trapezoid,1,8557,5,0.14218007056282256,1979,0.0,alley,36,3,1,NA,No,NA
11600.7,October-2003,7519.0,open land,residential,Center,rectangle,5,9990,5,0.24546326097957916,1992,0.0,alley,54,5,10,C,NA,NA
2609.6,March-1974,8109.5,villa,residential,Border,irregular,5,29479mts,2,0.44297845338827335,1959,1969.0,street,36,2,10,,Yes, No
18998.3,April-1979,1838.8,open land,commercial,Center,rectangle,4,23768,2,0.30362634051259707,1971,0.0,alley,17,3,3,F,NA,NA
10041.7,June-1976,9993.8,flat,commercial,Border,irregular,3,27169mts,6,0.7302622840517428,1958,1966.0,street,49,1,10,,Yes,NA
10201.2,February-2005,4094.1,duplex,commercial,Outskirts,irregular,2,67788mts,1,0.7909638778974245,1995,2003.0,highway,29,3,9,NA,Yes,NA
17966.9,April-1982,3275.6,open land,industrial,Border,trapezoid,3,29954mts,1,0.8666120679669097,1969,0.0,highway,78,4,10,F,NA,NA
10860.4,February-2002,4923.7,duplex,residential,Center,trapezoid,2,7290,7,0.15292007219107018,1991,1999.0,alley,14,2,1,NA,Yes,
9368.8,July-1996,1429.3,flat,commercial,Border,irregular,5,22723,5,0.4103760642913117,1994,0.0,highway,22,5,1,NA,No,
9972.0,August-1976,1342.1,open land,industrial,Border,trapezoid,2,35167,2,0.33869288235772366,1968,0.0,street,59,4,2,F,NA,NA
17809.4,April-2004,2175.8,duplex,commercial,Outskirts,rectangle,2,71861,2,0.27840583610324043,2001,0.0,highway,5,3,1,,No,NA
2685.4,August-2007,2883.8,villa,residential,Outskirts,trapezoid,1,53786,10,0.49533098723298574,1994,2004.0,highway,10,4,5,NA,Yes, No
10486.4,March-1985,8606.0,open land,residential,Border,trapezoid,3,37938,9,0.6210571353821368,1983,0.0,street,77,1,8,F,NA,NA
10431.6,February-1978,9823.1,duplex,residential,Center,trapezoid,2,8698,2,0.25698761659723446,1966,1977.0,street,90,4,4,NA,No,NA
9371.7,Feb-1972,9765.9,flat,residential,Border,irregular,4,39596,3,0.32410672656115713,1970,0.0,highway,57,4,3,NA,No,
9615.9,January-1978,2618.1,flat,commercial,Border,irregular,1,25830,8,0.37848401175879987,1972,0.0,street,24,4,3,NA,Yes,NA
11510.0,Mar-2007,9749.6,open land,industrial,Center,trapezoid,4,13912,10,0.7259721849204621,2002,0.0,street,37,2,3,F,NA,
3966.2,Nov-2004,7753.6,villa,residential,Center,trapezoid,5,13336,9,0.20486492207659013,1994,2005.0,alley,29,2,10,,Yes,Yes
10038.3,July-72,3025.6,duplex,residential,Center,trapezoid,2,2213mts,1,0.01174402790366591,1968,0.0,street,23,2,9,NA,No,NA
9926.0,Mar-1970,7005.7,duplex,commercial,Border,trapezoid,4,20754mts,8,0.14105663081152098,1951,1959.0,highway,41,3,8,,Yes,
9688.2,February-2003,2837.3,duplex,residential,Border,irregular,1,20341,5,0.25657219336299686,1993,2002.0,highway,73,4,10,NA,Yes,NA
2582.2,September-1982,6090.6,villa,residential,Border,trapezoid,1,37025,6,0.982362892350722,1971,1979.0,street,70,1,4,NA,Yes, No
3795.5,January-1984,10058.8,villa,residential,Center,trapezoid,1,9424,6,0.6076367954683809,1984,0.0,alley,16,3,2,NA,Yes, No
10993.3,January-1996,4107.3,open land,commercial,Center,irregular,3,15049,1,0.979768418269611,1978,0.0,street,88,5,3,F,NA,NA
2578.2,September-2009,4845.0,villa,residential,Outskirts,irregular,5,68261,10,0.17684657561800365,2001,0.0,highway,40,1,5,NA,Yes,Yes
10029.7,Sep-2002,9488.7,flat,commercial,Border,trapezoid,1,22475,4,0.8726590238051545,1996,0.0,highway,58,2,2,NA,No,
11070.2,October-1977,5449.7,duplex,commercial,Center,rectangle,5,21795,7,0.4614680316580807,1966,1976.0,alley,11,2,8,,Yes,NA
11016.3,June-2001,4833.3,open land,commercial,Border,trapezoid,3,27025mts,1,0.7102390417412231,1999,0.0,street,24,5,7,F,NA,
10231.5,December-2006,6545.2,open land,industrial,Outskirts,irregular,3,59599,9,0.7343998507553596,2006,0.0,highway,89,4,9,C,NA,
9356.3,Dec-1977,1017.4,duplex,commercial,Border,irregular,1,32843,9,0.15016875649343453,1965,1973.0,highway,1,2,5,NA,Yes,
10435.9,Dec-2005,11686.3,flat,commercial,Border,rectangle,2,36849mts,2,0.08896748765793161,1996,0.0,highway,72,4,9,NA,No,
9866.6,December-76,1926.8,duplex,commercial,Border,trapezoid,3,21516,7,0.34789580444219914,1966,1977.0,street,36,2,8,NA,Yes,
18344.2,April-1980,4923.4,duplex,commercial,Center,irregular,4,25282,4,0.937588933345072,1965,1973.0,street,34,2,1,,Yes,NA
3910.7,November-1987,9718.3,villa,residential,Center,irregular,5,16423,6,0.2938262305296855,1980,0.0,alley,3,5,10,NA,Yes,Yes
9246.1,March-76,2014.9,duplex,commercial,Border,irregular,4,27525mts,8,0.9713933255222758,1958,1967.0,street,27,1,5,,No,NA
10435.6,August-1984,1295.8,open land,residential,Center,irregular,5,17329,10,0.924920665970637,1971,,street,47,2,9,F,NA,NA
9805.9,February-1993,2689.5,flat,commercial,Border,rectangle,4,22271,3,0.6180684966866244,1989,0.0,highway,53,4,10,,No,NA
9809.3,August-1970,6228.7,flat,commercial,Outskirts,trapezoid,2,62253,7,0.10477799483306716,1965,0.0,highway,72,5,5,,Yes,
9687.4,June-1978,11084.0,flat,commercial,Border,irregular,2,28331,7,0.5980387298541596,1976,0.0,highway,23,3,2,NA,No,NA
3769.6,May-1971,8799.0,villa,residential,Center,rectangle,4,16059,5,0.8378182537476951,1955,1964.0,alley,83,5,6,,Yes,Yes
10262.9,Jan-1973,3285.9,duplex,residential,Center,irregular,3,25065,4,0.34286646231736795,1966,0.0,alley,44,2,8,NA,Yes,
18476.0,Apr-1989,10920.9,open land,commercial,Border,irregular,5,21545mts,1,0.015629391338784604,1984,0.0,street,48,3,2,C,NA,
2892.5,Jun-1998,1269.1,villa,residential,Center,irregular,5,16833mts,7,0.7283857844919129,1992,0.0,street,98,1,4,NA,Yes,Yes
9821.4,September-1983,6861.3,duplex,commercial,Border,irregular,2,33514mts,6,0.057591175488896695,1965,1976.0,highway,36,4,2,NA,Yes,
10418.5,June-1985,7857.4,duplex,residential,Center,irregular,4,14612,2,0.8639246715527837,1967,1976.0,street,3,4,3,NA,No,NA
9928.5,November-2002,5271.9,flat,residential,Outskirts,irregular,4,67158mts,2,0.3759127742957017,1990,2000.0,highway,41,4,10,NA,Yes,NA
9581.3,Sep-2002,6871.6,flat,residential,Outskirts,irregular,3,65395mts,6,0.4979331287069225,1984,1994.0,highway,20,5,2,NA,No,NA
10864.9,May-1982,3928.1,land,industrial,Center,trapezoid,1,23832mts,7,0.6856071741401191,1969,,alley,78,5,1,F,NA,NA
2992.4,October-1971,9265.1,villa,residential,Border,trapezoid,3,29248,1,0.8785639864095165,1965,0.0,street,29,2,10,,Yes, No
10320.9,January-1972,8254.3,duplex,residential,Center,irregular,5,20582mts,5,0.3784005671217173,1972,0.0,alley,76,5,6,,No,
2886.0,February-2002,8585.0,villa,residential,Border,irregular,5,36587,1,0.30240886857809235,1999,0.0,highway,17,3,3,NA,Yes, No
10511.7,Sep-1985,7123.2,land,commercial,Border,rectangle,1,24100,8,0.5334098718785825,1971,,highway,11,4,3,C,NA,
2610.1,October-1975,2776.8,villa,residential,Center,irregular,2,16276,8,0.7908876928310037,1961,1969.0,street,88,2,8,NA,Yes, No
